customer_id,avg_distance_to_shops,min_distance_to_shops,max_distance_to_shops,products_purchased,unique_products_purchased,amount_purchased,avg_purchase,avg_price,shops_used,distance_shop_1,distance_shop_2,distance_shop_3,distance_shop_4,distance_shop_5,products_purchased_shop_1,products_purchased_shop_2,products_purchased_shop_3,products_purchased_shop_4,products_purchased_shop_5,unique_products_purchased_shop_1,unique_products_purchased_shop_2,unique_products_purchased_shop_3,unique_products_purchased_shop_4,unique_products_purchased_shop_5,amount_purchased_shop_1,amount_purchased_shop_2,amount_purchased_shop_3,amount_purchased_shop_4,amount_purchased_shop_5,avg_purchase_shop_1,avg_purchase_shop_2,avg_purchase_shop_3,avg_purchase_shop_4,avg_purchase_shop_5,avg_price_shop_1,avg_price_shop_2,avg_price_shop_3,avg_price_shop_4,avg_price_shop_5
35146,1790.6489,1790.6489,1790.6489,143,92,346.171,3.7627282,2.8297284,1,1790.6489,4535.283,2918.1826,225.39987,2044.0356,143,0,0,0,0,92,0,0,0,0,346.171,0,0,0,0,3.7627282,0,0,0,0,2.8297284,0,0,0,0
35147,2216.1733,2216.1733,2216.1733,54,29,136.069,4.6920347,2.3372757,1,2216.1733,4038.743,2564.257,1107.5364,1944.3411,54,0,0,0,0,29,0,0,0,0,136.069,0,0,0,0,4.6920347,0,0,0,0,2.3372757,0,0,0,0
35166,1610.6069,1610.6069,1610.6069,1810,435,4417.171,10.154416,3.3329725,1,1610.6069,4312.713,2695.5083,17.881968,1823.7638,1810,0,0,0,0,435,0,0,0,0,4417.171,0,0,0,0,10.154416,0,0,0,0,3.3329725,0,0,0,0
35199,580.39453,580.39453,580.39453,24,17,40.228,2.366353,1.7535882,1,1358.6338,1967.8108,362.07504,2385.281,580.39453,0,0,0,0,24,0,0,0,0,17,0,0,0,0,40.228,0,0,0,0,2.366353,0,0,0,0,1.7535882
35207,372.0168,372.0168,372.0168,4754,578,11081.301,19.1718,3.5395691,1,3578.2507,372.0168,1906.1486,4557.476,2830.9211,0,4754,0,0,0,0,578,0,0,0,0,11081.301,0,0,0,0,19.1718,0,0,0,0,3.5395691,0,0,0
35216,2039.2716,2039.2716,2039.2716,83,62,173.033,2.790855,2.3049355,1,2039.2716,3816.0417,2333.0981,1096.7087,1721.1844,83,0,0,0,0,62,0,0,0,0,173.033,0,0,0,0,2.790855,0,0,0,0,2.3049355,0,0,0,0
35225,125.914894,125.914894,125.914894,2910,332,5342.794,16.092752,2.1590302,1,1677.4016,1722.8279,125.914894,2590.3042,849.12213,0,0,2910,0,0,0,0,332,0,0,0,0,5342.794,0,0,0,0,16.092752,0,0,0,0,2.1590302,0,0
35232,199.99248,199.99248,199.99248,4387,210,6026.152,28.695961,2.8686714,1,3074.291,199.99248,1430.3967,4112.0933,2351.5623,0,4387,0,0,0,0,210,0,0,0,0,6026.152,0,0,0,0,28.695961,0,0,0,0,2.8686714,0,0,0
35233,4014.2246,4014.2246,4014.2246,7,6,14.207,2.3678334,1.8091667,1,4745.667,7996.101,6404.8193,4014.2246,5485.3813,0,0,0,7,0,0,0,0,6,0,0,0,0,14.207,0,0,0,0,2.3678334,0,0,0,0,1.8091667,0
35248,81.255356,81.255356,81.255356,15135,499,26137.527,52.379814,2.324503,1,1671.7554,1643.7866,81.255356,2690.7825,902.79645,0,0,15135,0,0,0,0,499,0,0,0,0,26137.527,0,0,0,0,52.379814,0,0,0,0,2.324503,0,0
35250,2131.443,2131.443,2131.443,108,81,390.549,4.821593,3.8059876,1,2131.443,4497.012,2929.946,622.6475,2150.2676,108,0,0,0,0,81,0,0,0,0,390.549,0,0,0,0,4.821593,0,0,0,0,3.8059876,0,0,0,0
35251,425.59708,425.59708,425.59708,10,10,20.527,2.0527,2.0527,1,1823.119,4224.94,2640.7695,425.59708,1840.6484,0,0,0,10,0,0,0,0,10,0,0,0,0,20.527,0,0,0,0,2.0527,0,0,0,0,2.0527,0
35256,385.1681,385.1681,385.1681,84,43,151.315,3.5189536,1.8684418,1,792.5076,2912.9966,1285.77,1433.9949,385.1681,0,0,0,0,84,0,0,0,0,43,0,0,0,0,151.315,0,0,0,0,3.5189536,0,0,0,0,1.8684418
35265,2812.0554,2812.0554,2812.0554,854,423,2264.546,5.3535366,3.0082128,1,2812.0554,2799.5576,1901.3335,2638.0024,2011.5527,854,0,0,0,0,423,0,0,0,0,2264.546,0,0,0,0,5.3535366,0,0,0,0,3.0082128,0,0,0,0
35273,1954.2954,1954.2954,1954.2954,20,11,31.504,2.864,1.9106363,1,1426.7004,3534.8699,1954.2954,857.9805,1198.9492,0,0,20,0,0,0,0,11,0,0,0,0,31.504,0,0,0,0,2.864,0,0,0,0,1.9106363,0,0
35277,499.69147,499.69147,499.69147,1220,157,2064.146,13.147427,2.4794395,1,1590.7792,3941.7559,2351.991,499.69147,1551.751,0,0,0,1220,0,0,0,0,157,0,0,0,0,2064.146,0,0,0,0,13.147427,0,0,0,0,2.4794395,0
35279,414.29245,414.29245,414.29245,1870,378,3822.673,10.112891,2.3188572,1,3419.0923,414.29245,1720.9287,4340.1504,2642.3684,0,1870,0,0,0,0,378,0,0,0,0,3822.673,0,0,0,0,10.112891,0,0,0,0,2.3188572,0,0,0
35281,203.79778,203.79778,203.79778,136,83,356.593,4.2963014,2.7750483,1,3098.7454,203.79778,1443.7668,4119.678,2366.803,0,136,0,0,0,0,83,0,0,0,0,356.593,0,0,0,0,4.2963014,0,0,0,0,2.7750483,0,0,0
35285,1903.9382,1903.9382,1903.9382,64,51,150.651,2.953941,2.3092942,1,2482.2698,1903.9382,1115.4502,2851.8818,1590.5116,0,64,0,0,0,0,51,0,0,0,0,150.651,0,0,0,0,2.953941,0,0,0,0,2.3092942,0,0,0
35299,502.3534,502.3534,502.3534,1793,311,3205.666,10.307608,2.135582,1,1608.0028,2027.047,502.3534,2297.7559,715.7303,0,0,1793,0,0,0,0,311,0,0,0,0,3205.666,0,0,0,0,10.307608,0,0,0,0,2.135582,0,0
35307,986.7019,986.7019,986.7019,5,3,227.957,75.985664,74.945,1,986.7019,2352.3938,748.92114,2040.5944,224.95157,5,0,0,0,0,3,0,0,0,0,227.957,0,0,0,0,75.985664,0,0,0,0,74.945,0,0,0,0
35309,2725.6711,2725.6711,2725.6711,11,11,40.686,3.6987274,3.6987274,1,1827.3696,2725.6711,1329.3511,1840.9012,1079.4904,0,11,0,0,0,0,11,0,0,0,0,40.686,0,0,0,0,3.6987274,0,0,0,0,3.6987274,0,0,0
35314,248.4612,248.4612,248.4612,1401,383,3176.263,8.293115,2.622919,1,3268.6836,248.4612,1704.9294,4398.166,2606.5479,0,1401,0,0,0,0,383,0,0,0,0,3176.263,0,0,0,0,8.293115,0,0,0,0,2.622919,0,0,0
35317,644.4115,644.4115,644.4115,3313,384,6909.074,17.99238,2.833862,1,3835.8562,644.4115,2149.0051,4774.5435,3072.3645,0,3313,0,0,0,0,384,0,0,0,0,6909.074,0,0,0,0,17.99238,0,0,0,0,2.833862,0,0,0
35341,1686.93,1686.93,1686.93,5303,969,14299.866,14.757343,3.8741992,1,1686.93,1929.6254,439.30008,2397.888,798.9532,5303,0,0,0,0,969,0,0,0,0,14299.866,0,0,0,0,14.757343,0,0,0,0,3.8741992,0,0,0,0
35352,5065.6675,5065.6675,5065.6675,44,43,93.559,2.1757908,2.1529768,1,5065.6675,2259.142,3722.802,6381.569,4562.7285,44,0,0,0,0,43,0,0,0,0,93.559,0,0,0,0,2.1757908,0,0,0,0,2.1529768,0,0,0,0
35358,361.60394,361.60394,361.60394,30,25,61.071,2.44284,2.1414,1,3592.2488,361.60394,1928.6539,4587.6016,2853.2573,0,30,0,0,0,0,25,0,0,0,0,61.071,0,0,0,0,2.44284,0,0,0,0,2.1414,0,0,0
35371,1745.267,1745.267,1745.267,700,317,1720.984,5.428972,2.613205,1,2387.5278,1745.267,935.2677,2871.167,1493.5618,0,700,0,0,0,0,317,0,0,0,0,1720.984,0,0,0,0,5.428972,0,0,0,0,2.613205,0,0,0
35373,2088.5127,2088.5127,2088.5127,782,289,1901.617,6.5799894,3.0920968,1,2165.6956,2088.5127,984.1299,2511.7334,1282.5085,0,782,0,0,0,0,289,0,0,0,0,1901.617,0,0,0,0,6.5799894,0,0,0,0,3.0920968,0,0,0
35386,2498.5955,2498.5955,2498.5955,3012,441,5724.827,12.981467,2.6026168,1,2417.542,2498.5955,1460.8071,2447.015,1586.2723,0,3012,0,0,0,0,441,0,0,0,0,5724.827,0,0,0,0,12.981467,0,0,0,0,2.6026168,0,0,0
35396,1891.0421,1891.0421,1891.0421,197,135,687.568,5.0930963,3.907911,1,1891.0421,4320.8076,2736.1995,422.79837,1932.2057,197,0,0,0,0,135,0,0,0,0,687.568,0,0,0,0,5.0930963,0,0,0,0,3.907911,0,0,0,0
35400,1085.3994,1085.3994,1085.3994,413,218,1087.007,4.9862704,3.0134265,1,1085.3994,3612.8633,1991.2535,703.824,1118.479,413,0,0,0,0,218,0,0,0,0,1087.007,0,0,0,0,4.9862704,0,0,0,0,3.0134265,0,0,0,0
35402,1055.0522,1055.0522,1055.0522,33,33,105.906,3.2092726,3.2092726,1,1055.0522,4112.579,2491.7095,673.3551,1567.295,33,0,0,0,0,33,0,0,0,0,105.906,0,0,0,0,3.2092726,0,0,0,0,3.2092726,0,0,0,0
35421,3349.9868,3349.9868,3349.9868,443,201,900.082,4.4780197,2.2888308,1,3349.9868,555.36346,1636.9257,4215.339,2549.2405,443,0,0,0,0,201,0,0,0,0,900.082,0,0,0,0,4.4780197,0,0,0,0,2.2888308,0,0,0,0
35423,1886.0106,1886.0106,1886.0106,3,3,4.984,1.6613333,1.6613333,1,1886.0106,4206.7036,2634.8198,529.5676,1857.388,3,0,0,0,0,3,0,0,0,0,4.984,0,0,0,0,1.6613333,0,0,0,0,1.6613333,0,0,0,0
35426,1627.0294,1627.0294,1627.0294,8,8,110.796,13.8495,13.8495,1,1627.0294,2567.8135,1097.086,1858.1519,831.72034,8,0,0,0,0,8,0,0,0,0,110.796,0,0,0,0,13.8495,0,0,0,0,13.8495,0,0,0,0
35427,2185.2153,2185.2153,2185.2153,6,6,16.167,2.6945,2.6945,1,2185.2153,4637.6807,3060.5935,618.1234,2260.7712,6,0,0,0,0,6,0,0,0,0,16.167,0,0,0,0,2.6945,0,0,0,0,2.6945,0,0,0,0
35431,2470.2786,2470.2786,2470.2786,258,155,886.319,5.7181873,3.6472065,1,2470.2786,1593.9174,1632.5702,3933.4585,2175.167,258,0,0,0,0,155,0,0,0,0,886.319,0,0,0,0,5.7181873,0,0,0,0,3.6472065,0,0,0,0
35441,1772.0157,1772.0157,1772.0157,521,251,1356.462,5.404231,2.9284143,1,1772.0157,3729.8384,2195.2727,904.9557,1511.4675,521,0,0,0,0,251,0,0,0,0,1356.462,0,0,0,0,5.404231,0,0,0,0,2.9284143,0,0,0,0
35444,2767.968,2767.968,2767.968,966,292,2762.072,9.45915,3.00925,1,5389.6396,2767.968,4152.739,6770.21,4954.0654,0,966,0,0,0,0,292,0,0,0,0,2762.072,0,0,0,0,9.45915,0,0,0,0,3.00925,0,0,0
35467,2133.2803,2133.2803,2133.2803,274,175,1699.317,9.710382,6.6539545,1,2133.2803,4574.8506,2997.5056,579.23914,2198.8696,274,0,0,0,0,175,0,0,0,0,1699.317,0,0,0,0,9.710382,0,0,0,0,6.6539545,0,0,0,0
35474,107.64238,107.64238,107.64238,24,18,49.595,2.7552779,2.0495,1,3222.3586,107.64238,1570.5316,4245.594,2493.4836,0,24,0,0,0,0,18,0,0,0,0,49.595,0,0,0,0,2.7552779,0,0,0,0,2.0495,0,0,0
35479,2335.0996,2335.0996,2335.0996,2425,576,7102.3037,12.330389,3.6387708,1,2335.0996,3818.5898,2421.34,1430.1243,1920.5553,2425,0,0,0,0,576,0,0,0,0,7102.3037,0,0,0,0,12.330389,0,0,0,0,3.6387708,0,0,0,0
35480,1227.9883,1227.9883,1227.9883,187,71,503.763,7.0952535,2.6289015,1,2768.6218,1227.9883,1100.6289,3423.8008,1897.193,0,187,0,0,0,0,71,0,0,0,0,503.763,0,0,0,0,7.0952535,0,0,0,0,2.6289015,0,0,0
35481,2627.709,2627.709,2627.709,187,90,1131.354,12.5706,9.019244,1,2627.709,3092.7146,1996.0894,2267.7207,1906.9752,187,0,0,0,0,90,0,0,0,0,1131.354,0,0,0,0,12.5706,0,0,0,0,9.019244,0,0,0,0
35487,719.2721,719.2721,719.2721,6,6,8.645,1.4408333,1.4408333,1,3071.4927,719.2721,1690.6486,4336.9785,2518.5405,0,6,0,0,0,0,6,0,0,0,0,8.645,0,0,0,0,1.4408333,0,0,0,0,1.4408333,0,0,0
35488,2193.6323,2193.6323,2193.6323,315,178,1021.621,5.739444,3.5911293,1,2193.6323,2719.0642,1498.1122,2113.71,1419.4911,315,0,0,0,0,178,0,0,0,0,1021.621,0,0,0,0,5.739444,0,0,0,0,3.5911293,0,0,0,0
35497,1021.4779,1021.4779,1021.4779,4556,471,10543.26,22.38484,2.8075414,1,3522.4663,1021.4779,1810.7902,4220.266,2671.8232,0,4556,0,0,0,0,471,0,0,0,0,10543.26,0,0,0,0,22.38484,0,0,0,0,2.8075414,0,0,0
35501,2323.746,2323.746,2323.746,48,37,131.906,3.565027,2.9702702,1,2323.746,2767.788,1603.8506,2190.917,1552.496,48,0,0,0,0,37,0,0,0,0,131.906,0,0,0,0,3.565027,0,0,0,0,2.9702702,0,0,0,0
35507,2860.0442,2860.0442,2860.0442,448,168,1028.635,6.1228275,2.804125,1,2860.0442,2931.4893,2013.0901,2609.6047,2080.0615,448,0,0,0,0,168,0,0,0,0,1028.635,0,0,0,0,6.1228275,0,0,0,0,2.804125,0,0,0,0
35509,1523.4603,1523.4603,1523.4603,21,20,45.615,2.28075,2.0748,1,1523.4603,4450.553,2823.4287,346.7058,1914.9087,21,0,0,0,0,20,0,0,0,0,45.615,0,0,0,0,2.28075,0,0,0,0,2.0748,0,0,0,0
35513,2555.269,2555.269,2555.269,77,58,171.261,2.952776,2.4047759,1,2555.269,3263.2786,2083.2646,2079.2668,1890.784,77,0,0,0,0,58,0,0,0,0,171.261,0,0,0,0,2.952776,0,0,0,0,2.4047759,0,0,0,0
35523,1822.9841,1822.9841,1822.9841,837,284,2319.254,8.166388,2.6623802,1,3887.4395,1822.9841,2817.1206,5323.59,3527.9998,0,837,0,0,0,0,284,0,0,0,0,2319.254,0,0,0,0,8.166388,0,0,0,0,2.6623802,0,0,0
35528,1816.8656,1816.8656,1816.8656,18,16,45.158,2.822375,2.6473124,1,1816.8656,4724.417,3098.733,466.09116,2197.8586,18,0,0,0,0,16,0,0,0,0,45.158,0,0,0,0,2.822375,0,0,0,0,2.6473124,0,0,0,0
35546,159.60689,159.60689,159.60689,2812,257,5529.493,21.515537,2.3193269,1,3241.0476,159.60689,1652.7623,4345.2754,2561.5315,0,2812,0,0,0,0,257,0,0,0,0,5529.493,0,0,0,0,21.515537,0,0,0,0,2.3193269,0,0,0
35550,2419.7927,2419.7927,2419.7927,322,167,767.804,4.5976286,2.628485,1,2419.7927,2455.5874,1431.8579,2475.7288,1581.3961,322,0,0,0,0,167,0,0,0,0,767.804,0,0,0,0,4.5976286,0,0,0,0,2.628485,0,0,0,0
35552,2270.653,2270.653,2270.653,13,12,19.788,1.649,1.5871667,1,3826.9546,680.9005,2270.653,4963.71,3174.5308,0,0,13,0,0,0,0,12,0,0,0,0,19.788,0,0,0,0,1.649,0,0,0,0,1.5871667,0,0
35554,3403.793,3403.793,3403.793,9,8,50.61,6.32625,6.0225,1,3403.793,198.72176,1802.113,4491.988,2715.6846,9,0,0,0,0,8,0,0,0,0,50.61,0,0,0,0,6.32625,0,0,0,0,6.0225,0,0,0,0
35567,716.58673,716.58673,716.58673,16,16,44.029,2.7518125,2.7518125,1,1741.917,2134.374,716.58673,2250.7996,853.44183,0,0,16,0,0,0,0,16,0,0,0,0,44.029,0,0,0,0,2.7518125,0,0,0,0,2.7518125,0,0
35573,248.44008,248.44008,248.44008,585,77,1668.012,21.662493,3.162052,1,3220.6035,248.44008,1541.8186,4196.22,2466.56,0,585,0,0,0,0,77,0,0,0,0,1668.012,0,0,0,0,21.662493,0,0,0,0,3.162052,0,0,0
35580,2417.5845,2417.5845,2417.5845,21,19,38.312,2.016421,1.8957895,1,1848.602,2417.5845,1059.3677,2088.7266,1011.1295,0,21,0,0,0,0,19,0,0,0,0,38.312,0,0,0,0,2.016421,0,0,0,0,1.8957895,0,0,0
35581,2413.4949,2413.4949,2413.4949,433,234,1334.701,5.7038503,3.529094,1,2413.4949,1680.3096,1644.6984,3892.8276,2149.4026,433,0,0,0,0,234,0,0,0,0,1334.701,0,0,0,0,5.7038503,0,0,0,0,3.529094,0,0,0,0
35583,2719.573,2719.573,2719.573,80,57,195.862,3.4361753,2.4389124,1,2719.573,2797.0017,1845.2087,2545.961,1925.2881,80,0,0,0,0,57,0,0,0,0,195.862,0,0,0,0,3.4361753,0,0,0,0,2.4389124,0,0,0,0
35594,668.17194,668.17194,668.17194,60,38,413.012,10.868736,6.115263,1,668.17194,2944.1787,1320.9299,1444.5621,397.64398,60,0,0,0,0,38,0,0,0,0,413.012,0,0,0,0,10.868736,0,0,0,0,6.115263,0,0,0,0
35599,4527.392,4527.392,4527.392,97,79,227.294,2.8771393,2.538367,1,4527.392,7745.9126,6133.514,3630.9294,5208.8745,97,0,0,0,0,79,0,0,0,0,227.294,0,0,0,0,2.8771393,0,0,0,0,2.538367,0,0,0,0
35608,1106.6709,1106.6709,1106.6709,1083,329,2209.107,6.714611,2.527462,1,1106.6709,4320.71,2725.11,1034.507,1809.2697,1083,0,0,0,0,329,0,0,0,0,2209.107,0,0,0,0,6.714611,0,0,0,0,2.527462,0,0,0,0
35611,76.28902,76.28902,76.28902,1406,272,2449.8,9.006618,2.114669,1,1793.0938,1552.6741,76.28902,2765.3188,1000.8999,0,0,1406,0,0,0,0,272,0,0,0,0,2449.8,0,0,0,0,9.006618,0,0,0,0,2.114669,0,0
35623,1399.2942,1399.2942,1399.2942,991,149,1955.705,13.125537,2.2995167,1,2541.5518,1399.2942,918.3476,3169.0586,1661.3732,0,991,0,0,0,0,149,0,0,0,0,1955.705,0,0,0,0,13.125537,0,0,0,0,2.2995167,0,0,0
35624,2308.762,2308.762,2308.762,197,121,689.381,5.697364,3.6713555,1,2308.762,1560.1381,746.6935,2926.6968,1423.1163,197,0,0,0,0,121,0,0,0,0,689.381,0,0,0,0,5.697364,0,0,0,0,3.6713555,0,0,0,0
35639,1984.1675,1984.1675,1984.1675,3697,299,8106.1787,27.110966,2.6551337,1,3346.9558,1984.1675,1868.216,3619.006,2454.1482,0,3697,0,0,0,0,299,0,0,0,0,8106.1787,0,0,0,0,27.110966,0,0,0,0,2.6551337,0,0,0
35651,1192.7172,1192.7172,1192.7172,30,29,109.161,3.7641723,3.4275517,1,1192.7172,3636.778,2021.8923,675.38074,1171.8636,30,0,0,0,0,29,0,0,0,0,109.161,0,0,0,0,3.7641723,0,0,0,0,3.4275517,0,0,0,0
35672,3297.0845,3297.0845,3297.0845,9,7,23.95,3.4214287,3.1617143,1,3297.0845,2643.0588,2121.68,3239.2285,2445.9043,9,0,0,0,0,7,0,0,0,0,23.95,0,0,0,0,3.4214287,0,0,0,0,3.1617143,0,0,0,0
35679,1114.5686,1114.5686,1114.5686,1202,209,2489.353,11.91078,2.7738516,1,4363.9507,1114.5686,2695.3281,5333.3057,3620.0176,0,1202,0,0,0,0,209,0,0,0,0,2489.353,0,0,0,0,11.91078,0,0,0,0,2.7738516,0,0,0
35683,2200.8005,2200.8005,2200.8005,2061,413,4286.167,10.378128,2.652506,1,2200.8005,1330.5543,504.99213,3017.0054,1356.462,2061,0,0,0,0,413,0,0,0,0,4286.167,0,0,0,0,10.378128,0,0,0,0,2.652506,0,0,0,0
35690,115.23655,115.23655,115.23655,427,223,1103.94,4.9504037,2.8796995,1,3230.799,115.23655,1576.6708,4250.2495,2499.9465,0,427,0,0,0,0,223,0,0,0,0,1103.94,0,0,0,0,4.9504037,0,0,0,0,2.8796995,0,0,0
35695,950.29565,950.29565,950.29565,9,7,38.828,5.5468574,4.4958572,1,950.29565,2613.8413,986.56305,1719.5178,149.11284,9,0,0,0,0,7,0,0,0,0,38.828,0,0,0,0,5.5468574,0,0,0,0,4.4958572,0,0,0,0
35696,319.5926,319.5926,319.5926,483,194,1142.682,5.8901134,2.406634,1,1514.8502,4428.0464,2801.0754,319.5926,1894.1232,0,0,0,483,0,0,0,0,194,0,0,0,0,1142.682,0,0,0,0,5.8901134,0,0,0,0,2.406634,0
35701,371.57123,371.57123,371.57123,9472,446,19101.297,42.828022,2.6629193,1,3021.2112,371.57123,1337.062,3992.3547,2261.7173,0,9472,0,0,0,0,446,0,0,0,0,19101.297,0,0,0,0,42.828022,0,0,0,0,2.6629193,0,0,0
35703,1706.8447,1706.8447,1706.8447,186,107,376.217,3.5160468,2.0749626,1,2668.1763,1706.8447,1175.3235,3107.1003,1774.1862,0,186,0,0,0,0,107,0,0,0,0,376.217,0,0,0,0,3.5160468,0,0,0,0,2.0749626,0,0,0
35709,1023.31494,1023.31494,1023.31494,2103,523,4675.043,8.938897,2.681696,1,1023.31494,4212.0713,2610.1113,951.3613,1690.9355,2103,0,0,0,0,523,0,0,0,0,4675.043,0,0,0,0,8.938897,0,0,0,0,2.681696,0,0,0,0
35718,4966.288,4966.288,4966.288,3204,335,8920.573,26.628576,3.7051194,1,4966.288,2303.9783,3693.2,6323.467,4505.389,3204,0,0,0,0,335,0,0,0,0,8920.573,0,0,0,0,26.628576,0,0,0,0,3.7051194,0,0,0,0
35719,1991.1348,1991.1348,1991.1348,1221,364,3107.72,8.537692,3.9035714,1,1991.1348,4978.655,3351.5142,747.54913,2441.5806,1221,0,0,0,0,364,0,0,0,0,3107.72,0,0,0,0,8.537692,0,0,0,0,3.9035714,0,0,0,0
35722,2387.3323,2387.3323,2387.3323,55,41,89.385,2.180122,1.634561,1,3265.5256,2312.3784,1940.0372,3373.8926,2387.3323,0,0,0,0,55,0,0,0,0,41,0,0,0,0,89.385,0,0,0,0,2.180122,0,0,0,0,1.634561
35724,1323.0718,1323.0718,1323.0718,429,218,1031.366,4.7310367,2.646367,1,1323.0718,3543.0261,1946.8632,804.1531,1153.7653,429,0,0,0,0,218,0,0,0,0,1031.366,0,0,0,0,4.7310367,0,0,0,0,2.646367,0,0,0,0
35735,5169.029,5169.029,5169.029,18,16,39.368,2.4605,2.1025624,1,5169.029,8397.316,6787.981,4289.4023,5863.657,18,0,0,0,0,16,0,0,0,0,39.368,0,0,0,0,2.4605,0,0,0,0,2.1025624,0,0,0,0
35738,1701.5486,1701.5486,1701.5486,3696,423,6047.401,14.296456,2.4792151,1,1701.5486,3151.7021,1666.4535,1402.8541,1152.035,3696,0,0,0,0,423,0,0,0,0,6047.401,0,0,0,0,14.296456,0,0,0,0,2.4792151,0,0,0,0
35744,3773.8213,3773.8213,3773.8213,1108,457,3483.862,7.6233306,3.6240458,1,3773.8213,612.58105,2208.2195,4900.869,3114.4165,1108,0,0,0,0,457,0,0,0,0,3483.862,0,0,0,0,7.6233306,0,0,0,0,3.6240458,0,0,0,0
35753,2070.398,2070.398,2070.398,769,313,1547.713,4.94477,2.4114313,1,2070.398,1940.769,786.43854,2548.5723,1177.3519,769,0,0,0,0,313,0,0,0,0,1547.713,0,0,0,0,4.94477,0,0,0,0,2.4114313,0,0,0,0
35754,3025.2964,3025.2964,3025.2964,98,81,190.512,2.352,2.0130987,1,3025.2964,1497.7186,2039.2081,4468.2656,2685.212,98,0,0,0,0,81,0,0,0,0,190.512,0,0,0,0,2.352,0,0,0,0,2.0130987,0,0,0,0
35765,2821.2573,2821.2573,2821.2573,1790,405,4169.016,10.293867,3.2656395,1,2821.2573,2830.0032,1926.0737,2629.4512,2025.5132,1790,0,0,0,0,405,0,0,0,0,4169.016,0,0,0,0,10.293867,0,0,0,0,3.2656395,0,0,0,0
35768,447.9993,447.9993,447.9993,814,177,1419.189,8.018017,2.1312938,1,1227.7289,2614.9172,1019.3462,1701.408,447.9993,0,0,0,0,814,0,0,0,0,177,0,0,0,0,1419.189,0,0,0,0,8.018017,0,0,0,0,2.1312938
35769,1195.066,1195.066,1195.066,69,53,115.961,2.1879435,1.7262831,1,3183.463,1195.066,2010.3691,4559.3306,2749.2764,0,69,0,0,0,0,53,0,0,0,0,115.961,0,0,0,0,2.1879435,0,0,0,0,1.7262831,0,0,0
35771,1858.5018,1858.5018,1858.5018,600,223,1512.994,6.7847266,2.9129732,1,1858.5018,2126.752,789.2669,2307.7122,972.9101,600,0,0,0,0,223,0,0,0,0,1512.994,0,0,0,0,6.7847266,0,0,0,0,2.9129732,0,0,0,0
35773,1637.299,1637.299,1637.299,337,190,2625.212,13.816905,10.369816,1,1637.299,2312.3567,843.1899,2069.9026,770.14734,337,0,0,0,0,190,0,0,0,0,2625.212,0,0,0,0,13.816905,0,0,0,0,10.369816,0,0,0,0
35787,2089.6497,2089.6497,2089.6497,1541,350,3383.253,9.666437,3.6305,1,2089.6497,2097.6763,1700.2506,3635.014,1992.154,1541,0,0,0,0,350,0,0,0,0,3383.253,0,0,0,0,9.666437,0,0,0,0,3.6305,0,0,0,0
35792,3763.9175,3763.9175,3763.9175,19,19,39.356,2.0713685,2.0713685,1,3763.9175,521.55225,2148.765,4831.9854,3067.103,19,0,0,0,0,19,0,0,0,0,39.356,0,0,0,0,2.0713685,0,0,0,0,2.0713685,0,0,0,0
35796,231.99803,231.99803,231.99803,3027,338,6073.987,17.970375,2.2440739,1,1941.6697,1398.5968,231.99803,2916.2683,1156.7368,0,0,3027,0,0,0,0,338,0,0,0,0,6073.987,0,0,0,0,17.970375,0,0,0,0,2.2440739,0,0
35798,423.23026,423.23026,423.23026,1330,284,3859.669,13.590384,3.1196938,1,3580.6697,423.23026,1895.9049,4532.0127,2819.9023,0,1330,0,0,0,0,284,0,0,0,0,3859.669,0,0,0,0,13.590384,0,0,0,0,3.1196938,0,0,0
35809,1583.0549,1583.0549,1583.0549,405,178,889.271,4.9959044,2.209028,1,2100.5964,1583.0549,526.22705,2801.6619,1223.2394,0,405,0,0,0,0,178,0,0,0,0,889.271,0,0,0,0,4.9959044,0,0,0,0,2.209028,0,0,0
35810,948.3488,948.3488,948.3488,734,121,861.553,7.1202726,1.9869918,1,836.141,3482.7117,1855.4266,887.8473,948.3488,0,0,0,0,734,0,0,0,0,121,0,0,0,0,861.553,0,0,0,0,7.1202726,0,0,0,0,1.9869918
35820,2952.9949,2952.9949,2952.9949,10,9,28.144,3.1271112,2.8146667,1,2952.9949,6132.713,4513.8975,2022.7968,3589.2957,10,0,0,0,0,9,0,0,0,0,28.144,0,0,0,0,3.1271112,0,0,0,0,2.8146667,0,0,0,0
35825,2903.3743,2903.3743,2903.3743,3241,554,6336.335,11.4374275,2.8520722,1,2903.3743,2605.9414,1839.9847,2842.4312,2067.2278,3241,0,0,0,0,554,0,0,0,0,6336.335,0,0,0,0,11.4374275,0,0,0,0,2.8520722,0,0,0,0
35841,2419.903,2419.903,2419.903,46,42,357.724,8.517238,8.317071,1,2419.903,1740.8965,1694.4559,3911.2717,2178.797,46,0,0,0,0,42,0,0,0,0,357.724,0,0,0,0,8.517238,0,0,0,0,8.317071,0,0,0,0
35843,2156.0913,2156.0913,2156.0913,913,187,2842.539,15.200744,3.513155,1,2576.6738,2156.0913,1343.7179,2787.5015,1699.5806,0,913,0,0,0,0,187,0,0,0,0,2842.539,0,0,0,0,15.200744,0,0,0,0,3.513155,0,0,0
